source	target	count
347634783	47496497	1
547251691	172176161	1
322202926	322209761	1
154661445	227704469	1
179782805	14231571	1
24421174	10422602	1
149179650	1499606665	1
349769231	297171824	1
261377464	230613229	1
60656307	160679780	1
1336854384	254560715	1
760369974	19895809	1
338566242	1074257515	1
1034621336	222156471	1
157024142	324753006	1
18541945	127978917	1
703831338	82171278	1
234852292	987681	1
822148189	393742405	1
91032542	313005735	1
519059134	540488894	1
486894884	537266119	1
23676210	853202053	1
454739849	35861555	1
289651035	281722871	1
53013	16318564	1
15022336	78453	1
64080431	105910428	1
92135318	710708622	1
50176466	424554899	1
1115142248	283706565	1
105367268	452559965	1
499891801	427910059	1
202750531	964824858	1
163941812	229587158	1
340501041	54657300	1
156527286	872670619	1
295932613	987089515	1
1155890042	469934311	1
1129161480	214121628	1
11989152	14616459	1
14478288	636923	1
9306182	1197619002	1
116640741	227523720	1
600006447	35085545	1
120510613	139189675	1
271562273	102179119	1
62938530	283397507	1
779482231	368550192	1
37137973	287918020	1
398392882	1197619002	1
265498737	283696408	1
262414244	95330107	1
43673743	73236032	1
301100667	227866874	1
254215484	55282201	1
1399835857	1129607544	1
26815965	228944457	1
859526916	276514790	1
523830204	846384500	1
273134568	38891835	1
232262204	190799836	1
368959327	249831850	1
183660087	429593330	1
471013284	53705827	1
547878640	439596478	1
728761688	1344556730	1
427905413	294932809	1
138435045	14885549	1
615276125	341603577	1
301804462	382796296	1
1457474605	516881795	1
379905765	1126474075	1
552149587	585076676	1
420966945	552309736	1
627777105	61612315	1
255045285	434130489	1
928540694	240337795	1
471173889	359102940	1
26221759	6312822	1
563986262	95357518	1
107640674	30261067	1
531806846	333807610	1
262483285	482616145	1
894183824	618373717	1
308821387	522526329	1
1240068804	441339764	1
1472381071	14522520	1
407584050	6312822	1
14061059	10064832	1
25577846	127978917	1
15807759	6370862	1
110858391	452290442	1
12562482	14964767	1
539646557	443966848	1
432290993	249527815	1
313433738	48161167	1
197008237	10545	1
121114362	123167571	1
166430188	249527815	1
348714344	443310189	1
281644655	9688342	1
79547399	306383269	1
33725241	273684907	1
351682599	582370928	1
904690814	540488894	1
623256917	172176161	1
40396987	1107147175	1
1467469626	112243365	1
336633730	483365831	1
340033182	1115912875	1
599819229	869816581	1
35206178	101357897	1
143360046	324175425	1
180683462	4641021	1
312122352	438051696	1
624260939	163966574	1
209035467	14522520	1
319763413	255178293	1
56491516	623459346	1
486558456	61180088	1
816504	3468981	1
307981628	91634669	1
17444748	755859	1
236232616	56403296	1
613829134	842177708	1
34050619	19225408	1
457837867	302327407	1
787506247	352099882	1
271833157	10801172	1
59661346	152124442	1
512279002	447538839	1
417803177	15884517	1
566805909	200648038	1
749911052	991953505	3
204731095	972651	1
31224622	441962069	1
207890106	188048136	1
278846374	289099156	1
328840537	298731343	1
37855099	140118545	1
21661246	30261067	1
47466015	274785194	1
32973382	273684907	1
88614100	15830701	1
434284335	18460479	1
379511117	529447235	1
26319433	113130846	1
48053	197263266	1
595710755	398353404	1
414366703	444677164	1
466570666	548179841	1
315933434	40778423	1
428448598	347040441	1
388620488	339496453	1
104871295	14652452	1
7914212	1716121	1
307141938	974351666	1
288021267	1347533054	1
197252012	50123197	1
37647087	6312822	1
1371248035	21006515	1
27459536	480749905	1
141681004	431944423	1
845612768	14885549	1
134023987	253721283	2
443346369	512758929	1
343304868	18131006	1
418895234	61612315	1
44988793	36522767	1
1016859158	273542647	1
595237708	165926984	1
153066310	53274578	1
20224724	9688342	1
40359964	1388411	1
625363083	24071914	1
403628289	74433973	1
14201978	755859	1
434570402	414498134	1
410592399	107826088	1
52647000	774942596	1
470789314	249527815	1
177260278	2087371	1
419760162	294706447	1
852061879	365784906	1
239487719	237386878	1
179204161	1003546267	1
278092581	278976577	1
52546636	834923124	1
68463108	250160585	1
470309256	229587158	1
351898048	589820200	1
65879589	9688342	1
479085493	1051569637	1
5735232	979811	1
35557213	23697023	1
53237818	19088161	1
1268449483	382935737	1
131904880	9688342	1
41853073	76655858	1
471361778	332579773	1
849936362	579580435	1
498485789	21006515	1
143470102	25902424	1
15461835	19225408	1
634104651	404300606	1
602387588	1074257515	1
346793506	62797177	1
316264060	974351666	1
346087977	363910393	1
337544622	249527815	1
977740262	55547379	1
513645418	410747948	1
116197245	23978155	2
548599799	1013655594	1
263187861	19945225	1
96578126	9688342	1
758492102	423820440	1
526780088	585340808	1
1494695497	550532804	1
1043690666	798819133	1
1457591730	516881795	1
270441488	9688342	1
464257949	217385330	1
1170945421	337486345	1
495542777	109433050	1
141992165	32809351	1
400874780	1226250122	1
311654502	729861540	1
62847884	328155982	1
411984736	602329603	1
480990367	227826572	1
22352237	641633	1
19182150	1197619002	1
1299840878	59556341	1
321237214	112243365	1
234366097	179524228	1
1194547086	481610048	1
39415587	14308470	1
1468738747	377061654	1
489889767	136112364	1
164542549	6312822	1
8719362	35803	1
1498944728	540488894	1
527428424	290282380	1
728133036	739835174	1
14824783	13813512	1
1403837485	1074257515	1
31121645	25338609	1
313693077	29088740	1
734404597	57558664	1
622565044	485161762	1
540409237	465339773	1
479840985	495011284	1
903006187	392503653	1
433668253	613045593	1
16946507	5834352	1
1034599363	53692483	1
464773932	27482131	1
130203340	259923509	1
415770748	53734179	1
318132672	447538839	1
211244824	416996379	1
556638232	706546033	1
23800821	1197619002	1
1350479270	30458487	1
426220599	203650386	1
65523241	588595513	1
235124765	109674300	1
240858946	520683024	1
330680360	188048136	1
14270033	4216361	1
801123	273684907	1
265063552	618631548	1
67154187	186029765	1
827743920	481610048	1
517800249	222145874	1
152134077	279834935	1
314414321	447538839	1
262123110	14311927	1
191276772	221187032	1
284731232	15944436	1
178082406	14244114	1
743573976	411641537	1
246217833	23255992	1
230523511	21052582	1
308750843	43229125	1
925226052	21861738	1
271251014	1041605676	1
45956050	9688342	1
400335590	15947185	1
15941343	6312822	1
1145978820	497554467	1
759849194	1149269935	1
115872947	15403842	1
54834230	188048136	1
28532360	127978917	1
635918975	19312115	1
280084498	303519851	1
528868341	626131612	1
16935853	6981492	1
46269918	979811	1
1007699047	177286003	1
21116558	1475774791	1
15332070	13567	1
140743543	9688342	1
99625317	325235312	1
802645874	38918998	1
237819302	365585827	1
543921127	477264496	1
1072672189	67559158	1
108470198	244313142	1
168294042	856977883	1
628899092	185015346	1
29588011	518157389	1
210620655	102414860	1
307625543	447538839	1
25884407	61884590	1
212121665	68345439	1
611799232	389228314	1
420874076	68333543	1
332614540	299136676	1
30304397	127978917	1
353787114	164550642	1
307919375	22387382	1
150242475	16452299	1
210372438	15395920	1
426285126	454535899	1
262363870	278216235	1
429077230	797386866	2
779705598	357299629	1
1452633038	1320651264	1
543879605	160270935	1
448086355	118568590	1
455242408	422213648	1
363835653	37019708	1
1345165704	53654843	1
230646183	188048136	1
1485194526	1110211776	1
539532255	929	1
1252165466	282669689	1
327851807	343850294	1
446742068	522526329	1
566918866	399625374	1
14234486	784912	1
333760489	245481808	1
352579755	73147282	1
101091043	227826572	1
850350788	856977883	1
247489942	1074257515	1
322457066	618373717	1
1258205970	11340512	2
1483894537	993170504	1
278469871	14522520	1
62751243	1063861231	1
19587005	76296208	1
1208856528	232943974	1
108645856	493639263	1
21934966	11737472	1
25736534	9688342	2
52289812	618373717	1
390270925	554523661	3
1232467069	381794383	1
713073326	240337795	1
137833316	540488894	1
142855520	216892541	1
73769045	382796296	1
531788966	14689295	1
831568202	9688342	1
112187977	380097946	1
1457335658	516881795	1
248042665	229256967	1
328373370	853873279	1
319126490	84212090	1
219942950	72366160	1
340488336	37019708	1
333492572	61612315	1
26427456	5774552	1
51080311	246037866	1
228221743	658683	1
413645238	229587158	1
114372166	336771752	1
527708896	44668684	1
1191125238	113455456	1
57713649	40811382	1
459503527	816653	1
402896220	188048136	1
778058646	1276372495	1
39864099	197132004	1
567249769	427077055	1
68539082	9688342	1
253196344	23032702	1
462535668	188048136	1
389565713	587667144	1
407442827	242029997	1
363345125	480572611	1
72768603	44125128	1
993568212	1222903296	2
293262279	275589630	1
116340986	505019431	1
50105285	29470864	1
67895832	99213888	1
24708663	387350277	1
23583373	12589972	1
26753313	2087371	1
447555286	249527815	1
159248754	42918044	1
884989338	803001193	1
1036006482	98470694	1
27504179	9688342	1
354495604	62408313	1
178142376	834923124	1
441961909	388059644	1
23085508	784912	1
15894801	755859	1
315428436	42735905	1
118902748	167289455	1
798391	1439163086	1
1036079101	457032280	1
332551507	249527815	1
119332040	17078353	1
24878404	273684907	1
18249333	18729366	1
841962361	287867515	1
274194778	249527815	1
1118193738	391518638	1
61005691	14151652	1
64310343	283034516	1
595699733	561669655	1
160778142	15403842	1
245127450	816653	1
470883307	481610048	1
25506487	31646153	1
418249310	319817898	1
1444999730	403776664	1
263501479	187023269	1
33634213	361682526	1
343819951	445137725	1
21023820	16655768	1
292288859	159256658	1
25000229	719051407	1
304808598	319216699	1
20454532	16655768	1
228913639	514542840	1
497605607	175937473	1
336161119	778740367	1
823821583	514836074	1
98602674	66147883	1
704498778	1365222782	1
597582832	387159418	1
978003078	14151652	1
10010742	115266129	1
415215200	497476624	1
412305834	188048136	1
307643736	204165853	1
391240527	402233609	1
1436598504	61612315	1
459173062	96957978	1
226793748	303519851	1
168545309	398353404	1
95070227	49257431	1
318741131	216892541	1
17979013	14124541	1
173982437	233736079	1
414404825	188048136	1
167906448	1353113862	1
265573772	238777713	1
237599250	12568072	1
1226419334	379969324	1
316256327	1398637128	1
166684052	85752507	1
1212509520	9688342	1
337871691	390274162	1
343436427	270935464	1
813073406	300627618	1
63433	19615995	1
1457236729	516881795	1
57614177	14861285	1
1161145411	1330141742	1
1060607072	200688291	1
445670060	311593468	1
854646840	755702335	1
255287649	40900697	1
127452829	286281279	1
377467084	351091789	1
460770701	312420513	1
52211053	614004766	1
453508304	28785486	1
196586120	475660262	2
88083689	223736478	1
285250232	476277430	1
1349495738	195467287	1
9419482	14231571	1
481476295	1314878347	1
318814311	53654843	1
69628565	751519591	1
235725894	19736337	1
20337163	4216361	1
16069080	13811562	1
844371301	254560715	1
739622880	1318535203	1
35647737	6312822	1
396392148	374913304	1
63636463	10545	1
566504627	345167683	1
27989321	173983603	1
400546434	458726276	1
588615326	281169783	1
596422549	23116280	1
449373581	1214346157	1
1107529716	1030873993	1
360341291	302451270	1
385393430	10064832	1
344795287	268985502	1
1393150092	348295852	1
598113781	831646482	1
259939801	70994599	1
151195482	188048136	1
172280737	188048136	1
186200830	14231571	1
1296802286	1344951	1
14457887	23419416	1
501254976	61612315	1
1395871142	757848493	1
344912110	336771752	1
25384663	18657572	1
476447626	47456431	1
196049880	127978917	1
290248864	733038475	1
185758497	974351666	1
334831251	379958326	1
40075487	356576519	1
321123469	66836618	1
62828168	816653	1
450206313	496541010	1
238891311	101122221	1
994142382	265033981	1
223904855	15944436	1
703113326	557130863	1
966873422	316107520	1
381220429	197448325	1
299095636	190799836	1
33377290	611823	1
1284282205	249527815	1
368659722	708454531	1
1384301521	169140393	1
492645837	357126959	1
1449935545	15403842	1
21744912	10545	1
412307264	14451967	1
130963026	212680513	1
792376704	12273252	1
830298516	1405039542	1
39306627	10545	1
409846459	387469962	1
287333578	20542450	1
1398656252	1268047692	1
31646153	249527815	1
1326371546	455438766	1
398058181	392182721	1
344903387	755859	1
14973295	2087371	1
986645412	440230499	1
539607337	153547024	1
465671698	109246186	1
38793729	15930061	1
331422641	335368849	1
235647858	274174979	1
19160166	127978917	1
132783055	9334052	1
89666079	14861285	1
433665701	247578863	1
551173704	447538839	1
139438341	318618611	1
396787338	461768237	2
1449010070	209811713	1
549824142	64748348	1
184527386	827245315	1
46439065	972651	1
476246092	296458696	1
239039663	187206558	1
56008640	1074257515	1
342720495	48972559	1
226017861	856977883	1
440707658	1692881	1
433884988	310615424	1
18903	6312822	1
611917068	53654843	1
783684690	522526329	1
1155962708	483608395	1
290130418	522526329	1
301921858	427031981	1
11087102	25338609	1
60845592	15395727	2
362072815	14231571	1
36879143	275686563	1
408967617	335368849	1
237413140	32891267	1
114205535	1319575291	1
433592389	1447867453	1
376305519	356505327	1
187436988	854189316	1
299931332	251786852	1
230296637	249527815	1
558880473	278213132	1
812921071	249527815	1
405546331	1367479987	1
212987119	275686563	1
233372068	216892541	1
15336899	10961962	1
1461196915	974351666	1
393027934	252714883	1
373895666	11450572	1
74410288	591342700	1
743665861	545265117	1
47440843	454341008	1
57452386	756278	2
37488188	96741088	1
149772989	48914549	1
202885993	127978917	1
47449011	25126944	1
446495603	21165375	1
332009071	382796296	1
78136103	856977883	1
421424671	321701854	1
71944194	211724150	1
414498132	933680390	1
122984792	342901425	1
90839322	12477472	1
107946159	860288678	1
14780562	784912	1
548169785	561423086	1
18680799	14331688	1
1009482973	10064832	1
311735049	504936637	1
235433712	42356052	1
310475146	15027362	1
1457270778	516881795	1
132476775	54091512	1
393736916	522526329	1
970846249	182175448	1
612039535	188150281	1
37670894	751519591	1
468512315	14522520	2
12607352	29470864	1
770821453	56429104	1
481520226	355891174	1
1665241	2087371	1
27194746	10876852	1
249939047	529624954	1
14834198	972651	1
723829807	103466096	1
452677405	61612315	1
1157993388	558029791	1
618290672	979811	1
564630585	53654843	1
918293942	171662538	1
910908656	846297504	1
22539767	15383958	1
110005284	15289016	1
164763636	288813327	1
803074	348429830	1
853904833	375296026	1
202879233	411064209	1
558226928	494636150	1
565769152	406291184	1
425608629	634898619	1
41268368	228466415	1
193536242	529624954	1
598776516	565070684	1
552243860	140118545	1
483665874	231181984	1
751783	1692881	1
518262201	275686563	1
130101724	308890486	1
508360986	238695226	1
629483542	531621664	1
174057594	1197619002	1
295833671	228944457	1
555770391	22411342	1
396862851	911263105	1
1090635613	118568590	1
310678675	397004142	1
232347085	189655939	1
2573571	140195980	1
334362613	349996084	1
241197055	618373717	1
78845104	96728894	1
100132110	30261067	1
41744909	35889674	1
1036466802	69199872	1
159892961	14522520	1
451108446	16318564	1
36350313	9147082	1
622841242	1167565411	1
525638638	342901425	1
16475229	1689081	1
1335578652	1345118408	1
1457518141	516881795	1
434338678	417916653	1
1457642029	516881795	1
55849359	196231844	1
785649439	618373717	1
57172438	540488894	1
585605161	73082607	1
19745636	755859	1
36748548	9909802	1
896563502	802349947	1
339207873	702037459	1
162300035	15709082	1
883549592	335525503	1
773209190	316875297	1
8756892	115266129	1
199135947	128557708	1
22857234	273684907	1
69755884	253805613	1
25448489	972651	1
207959644	273684907	1
373541277	636271226	1
896481378	383380712	1
262925466	19945225	1
427544906	95065642	1
469800522	18657572	1
236180942	64196772	1
1466386628	416400023	1
608465460	1368570168	1
550555693	10064832	1
19105759	273684907	1
